Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0046164~alcohol catabolic process	6	2.04778156996587	0.008650369284925038	GNPDA1, PGM1, PGD, FUT1, RPIA, COMT	212	81	13528	4.7267645003494065	0.99999973720027	0.3965321138858915	13.669315708441122
GOTERM_BP_FAT	GO:0007219~Notch signaling pathway	5	1.7064846416382253	0.008681040498277032	ADAM10, PSEN1, HEY1, DLL4, NOTCH4	212	52	13528	6.135703918722787	0.999999751004686	0.3876863954159354	13.714492543083844
GOTERM_BP_FAT	GO:0032319~regulation of Rho GTPase activity	4	1.3651877133105803	0.009194915722569837	FGD2, GMIP, FGD3, FGD4	212	28	13528	9.115902964959567	0.9999998991985013	0.3955528371810936	14.468099128829781
GOTERM_BP_FAT	GO:0030031~cell projection assembly	6	2.04778156996587	0.009561815694022457	FGD2, DNM3, CCDC88A, PDGFB, FGD3, FGD4	212	83	13528	4.61286656058195	0.999999947162462	0.39815714599701657	15.00237000640966
GOTERM_MF_FAT	GO:0005085~guanyl-nucleotide exchange factor activity	8	2.7303754266211606	0.010172522359098683	FGD2, ABR, DOCK9, TRIO, EPOR, DOCK8, FGD3, FGD4	205	152	12983	3.333247753530167	0.9926113903664726	0.31444344727065066	13.618221614856695
INTERPRO	IPR000306:Zinc finger, FYVE-type	4	1.3651877133105803	0.010273288552697492	FGD2, EEA1, FGD3, FGD4	253	30	16659	8.779446640316205	0.9953446582845804	0.8330253577481548	13.888279911807755
GOTERM_BP_FAT	GO:0044093~positive regulation of molecular function	18	6.143344709897611	0.010370227615269937	DBNL, MYL4, CCDC88A, MAP2K1, PDGFB, ABHD5, SKI, AGTR1, PRKCQ, CCND1, MOAP1, PSEN1, PSME1, CCND3, NMUR1, ERC1, HIP1, FGD4	212	586	13528	1.960074698950351	0.9999999872802083	0.4141602666638715	16.16849891841021
GOTERM_BP_FAT	GO:0016311~dephosphorylation	8	2.7303754266211606	0.010496505021209496	PPM1F, PPP6C, PTPRM, PPP2R3A, SYNJ1, PTPRR, PPM1M, DUSP7	212	154	13528	3.314873805439843	0.9999999898181223	0.4089118878959982	16.34928815965122
GOTERM_BP_FAT	GO:0043088~regulation of Cdc42 GTPase activity	3	1.023890784982935	0.012138382708662377	FGD2, FGD3, FGD4	212	11	13528	17.403087478559176	0.9999999994376347	0.44657844548683323	18.66679236248372
GOTERM_BP_FAT	GO:0032489~regulation of Cdc42 protein signal transduction	3	1.023890784982935	0.012138382708662377	FGD2, FGD3, FGD4	212	11	13528	17.403087478559176	0.9999999994376347	0.44657844548683323	18.66679236248372
GOTERM_BP_FAT	GO:0001936~regulation of endothelial cell proliferation	4	1.3651877133105803	0.013302512055304184	PTPRM, PDGFB, VASH2, VASH1	212	32	13528	7.976415094339622	0.9999999999280659	0.4680594282983941	20.273207872439116
GOTERM_MF_FAT	GO:0003779~actin binding	12	4.09556313993174	0.014072760406326334	CORO1C, KIAA1949, PPP1R9B, DBNL, FMNL2, MYL4, CCDC88A, WIPF2, TMSB10, ARPC5, FGD4, HIP1	205	326	12983	2.331228490199013	0.9988894566696349	0.3848701220156012	18.365757990728106
SP_PIR_KEYWORDS	coiled coil	44	15.017064846416384	0.014159458953724682	CTTNBP2NL, SEPT4, CCDC85A, SIPA1, EEA1, LUZP1, ANKRD1, FAM107A, WWC3, C15ORF52, RTKN2, FCHO2, HIP1, NOL6, MGAT4A, DBNL, LRSAM1, DAB2IP, COL4A2, CCDC88A, NUB1, RRP15, DOCK9, CORO6, SKI, PMF1, TRIM62, SHANK3, RGS9BP, TRIM21, CORO1C, MFN2, PPP1R9B, FAM167A, ZFHX4, TRIM35, LRCH2, CYTSA, FAM38A, ERC1, UBAP2, BTBD12, SRGAP2, CDC42BPB	293	2019	19235	1.4306748009946466	0.98927191328621	0.4326967332571954	17.49060773612814
GOTERM_BP_FAT	GO:0010888~negative regulation of lipid storage	3	1.023890784982935	0.014417710733862752	ABHD5, PPARG, ABCA1	212	12	13528	15.952830188679245	0.9999999999899908	0.4865042205829653	21.78406570624872
GOTERM_BP_FAT	GO:0030308~negative regulation of cell growth	6	2.04778156996587	0.014484252292622436	PPP1R9B, ACVRL1, SEMA4F, SIPA1, PPARG, ADIPOR2	212	92	13528	4.161607875307629	0.9999999999911026	0.4792278228675573	21.87335829370831
INTERPRO	IPR017455:Zinc finger, FYVE-related	4	1.3651877133105803	0.014487752665281671	FGD2, EEA1, FGD3, FGD4	253	34	16659	7.746570564984887	0.9994938801023985	0.8500096381435986	19.048047873344487
GOTERM_MF_FAT	GO:0005525~GTP binding	13	4.436860068259386	0.014532093593804744	DNM3, SEPT4, GIMAP6, DOCK9, DOCK8, RAB7L1, MFN2, TUBB, ARF3, RAB17, RRAS, ARL8B, EEFSEC	205	372	12983	2.213204825596643	0.9991120409975112	0.374021340651302	18.908612038503026
SP_PIR_KEYWORDS	transforming protein	4	1.3651877133105803	0.014640696106002087	AXL, RRAS, SKI, FES	293	34	19235	7.723348725155591	0.9908147776956063	0.4061501786015824	18.031957753058737
GOTERM_BP_FAT	GO:0001568~blood vessel development	10	3.4129692832764507	0.014750319786260223	RECK, ACVRL1, PSEN1, HEY1, DHCR7, DLL4, NOTCH4, CHM, QKI, UBP1	212	245	13528	2.6045437042741626	0.9999999999944441	0.4768589588711024	22.229438556290226
GOTERM_BP_FAT	GO:0019229~regulation of vasoconstriction	4	1.3651877133105803	0.015688858641249786	AGTR1, PRKCQ, MAP2K1, ALOX5	212	34	13528	7.5072142064372915	0.9999999999989458	0.4896409926488112	23.47333734252598
UP_SEQ_FEATURE	nucleotide phosphate-binding region:GTP	11	3.754266211604096	0.01576206312226945	MFN2, DNM3, SEPT4, TUBB, GIMAP6, ARF3, RAB17, RRAS, ARL8B, EEFSEC, RAB7L1	293	295	19113	2.4323827153352235	0.9999995140494329	0.9453841850129512	21.977795665262214
UP_SEQ_FEATURE	domain:MAM	3	1.023890784982935	0.016235494148849044	PTPRM, MDGA1, NPNT	293	13	19113	15.05355736413757	0.9999996871029184	0.9176051149704745	22.56198139626875
GOTERM_BP_FAT	GO:0016044~membrane organization	13	4.436860068259386	0.016517356116412918	MFN2, CAV3, CORO1C, DNM3, DBNL, LRSAM1, CCDC88A, CXCL16, SYNJ1, FCER1G, EEA1, ABCA1, HIP1	212	381	13528	2.177289159609766	0.9999999999997573	0.49922131981643914	24.55581271514202
GOTERM_BP_FAT	GO:0006928~cell motion	15	5.1194539249146755	0.01686061206552251	CCDC88A, PTPRM, ACVRL1, PDGFB, MAP2K1, MDGA1, TNP1, ARPC5, TNS3, TUBB, PSEN1, SEMA4F, CXCL16, SELPLG, ARHGDIB	212	475	13528	2.0150943396226415	0.999999999999868	0.49825618914847025	25.00005981515796
SMART	SM00064:FYVE	4	1.3651877133105803	0.016972287639621334	FGD2, EEA1, FGD3, FGD4	167	30	9079	7.248702594810379	0.9073936438179155	0.6956870752299791	18.26770991511465
KEGG_PATHWAY	hsa04510:Focal adhesion	9	3.0716723549488054	0.017214085560337065	CAV3, CCND1, COL4A2, COL6A6, MAP2K1, CCND3, PDGFB, GRLF1, CRK	85	201	5085	2.678665496049166	0.8440071091971881	0.8440071091971881	17.73147046773531
GOTERM_BP_FAT	GO:0001944~vasculature development	10	3.4129692832764507	0.017319601483770295	RECK, ACVRL1, PSEN1, HEY1, DHCR7, DLL4, NOTCH4, CHM, QKI, UBP1	212	251	13528	2.542283695407051	0.9999999999999415	0.4996765052146429	25.590245870839713
UP_SEQ_FEATURE	domain:Rho-GAP	5	1.7064846416382253	0.017435670573216468	ABR, GMIP, STARD8, GRLF1, SRGAP2	293	65	19113	5.017852454712523	0.9999998975978222	0.8996603130219449	24.02463570910337
GOTERM_BP_FAT	GO:0043065~positive regulation of apoptosis	14	4.778156996587031	0.01748065571635066	TXNIP, FGD2, ABR, HOXA13, TRIO, TNFRSF8, DAPK2, TUBB, TRIM35, PSEN1, PCBP4, FGD3, FGD4, HIP1	212	430	13528	2.077577885037297	0.999999999999956	0.4951347813634893	25.796297830036085
GOTERM_MF_FAT	GO:0032561~guanyl ribonucleotide binding	13	4.436860068259386	0.017658910260657613	DNM3, SEPT4, GIMAP6, DOCK9, DOCK8, RAB7L1, MFN2, TUBB, ARF3, RAB17, RRAS, ARL8B, EEFSEC	205	382	12983	2.1552675264972545	0.9998068436784867	0.4140381953480988	22.515694908519844
GOTERM_MF_FAT	GO:0019001~guanyl nucleotide binding	13	4.436860068259386	0.017658910260657613	DNM3, SEPT4, GIMAP6, DOCK9, DOCK8, RAB7L1, MFN2, TUBB, ARF3, RAB17, RRAS, ARL8B, EEFSEC	205	382	12983	2.1552675264972545	0.9998068436784867	0.4140381953480988	22.515694908519844
SP_PIR_KEYWORDS	magnesium	14	4.778156996587031	0.01780608851010449	ACVRL1, STK25, GDE1, AXL, OXSR1, COMT, PRKD1, PPM1F, PRKCQ, B3GALNT1, PGM1, PPM1M, CDC42BPB, CSF1R	293	442	19235	2.0793631183111208	0.9966984218916788	0.43522930005547156	21.511606366928483
GOTERM_BP_FAT	GO:0006470~protein amino acid dephosphorylation	7	2.3890784982935154	0.01792513387209978	PPM1F, PPP6C, PTPRM, PPP2R3A, PTPRR, PPM1M, DUSP7	212	133	13528	3.358490566037736	0.99999999999998	0.4962932813921379	26.36217910515768
INTERPRO	IPR000008:C2 calcium-dependent membrane targeting	7	2.3890784982935154	0.017964805773432048	RASAL2, DAB2IP, ABR, PLCG1, SYT6, ESYT3, RIMS3	253	137	16659	3.3643864862525605	0.9999194496905273	0.8482203864714924	23.08674358892877
GOTERM_BP_FAT	GO:0040008~regulation of growth	12	4.09556313993174	0.018172615805625583	AGTR1, PPP1R9B, PRKCQ, ADAM10, ACVRL1, FAM107A, SEMA4F, CXCL16, HLX, SIPA1, PPARG, ADIPOR2	212	341	13528	2.2455596746527973	0.9999999999999871	0.4936475841079988	26.6754950091989
GOTERM_BP_FAT	GO:0043068~positive regulation of programmed cell death	14	4.778156996587031	0.01838657189077956	TXNIP, FGD2, ABR, HOXA13, TRIO, TNFRSF8, DAPK2, TUBB, TRIM35, PSEN1, PCBP4, FGD3, FGD4, HIP1	212	433	13528	2.063183580983921	0.9999999999999912	0.49046835225775853	26.945355313185694
GOTERM_MF_FAT	GO:0003924~GTPase activity	9	3.0716723549488054	0.01839673305601048	MFN2, DNM3, SEPT4, TUBB, ARF3, RRAS, ARL8B, EEFSEC, RAB7L1	205	211	12983	2.7013524448040687	0.9998653278909896	0.4080153432702577	23.344795594619395
INTERPRO	IPR000198:RhoGAP	5	1.7064846416382253	0.018634523658299755	ABR, GMIP, STARD8, GRLF1, SRGAP2	253	67	16659	4.913869388236683	0.9999435058596086	0.8041152766947424	23.84276456128739
INTERPRO	IPR002219:Protein kinase C-like, phorbol ester/diacylglycerol binding	5	1.7064846416382253	0.018634523658299755	PRKD1, TNS3, PRKCQ, GMIP, CDC42BPB	253	67	16659	4.913869388236683	0.9999435058596086	0.8041152766947424	23.84276456128739
UP_SEQ_FEATURE	domain:PH 2	4	1.3651877133105803	0.018699221493906612	FGD2, TRIO, FGD3, FGD4	293	37	19113	7.052116963379762	0.9999999684527723	0.8845563232622219	25.536556456087787
GOTERM_BP_FAT	GO:0001932~regulation of protein amino acid phosphorylation	8	2.7303754266211606	0.018915999461999865	PPP1R9B, DBNL, CCND1, CCDC88A, PSEN1, CCND3, PDGFB, FGD4	212	173	13528	2.95081252044934	0.9999999999999966	0.49323316297654707	27.609104576574982
GOTERM_BP_FAT	GO:0010942~positive regulation of cell death	14	4.778156996587031	0.01902634046228511	TXNIP, FGD2, ABR, HOXA13, TRIO, TNFRSF8, DAPK2, TUBB, TRIM35, PSEN1, PCBP4, FGD3, FGD4, HIP1	212	435	13528	2.053697679462156	0.9999999999999972	0.4883084636679429	27.746723895792613
GOTERM_CC_FAT	GO:0005640~nuclear outer membrane	3	1.023890784982935	0.019040579666868045	PSEN1, DHCR7, ITPR3	198	14	12782	13.833333333333334	0.9955782530340652	0.45248084106996656	22.467124768200662
GOTERM_BP_FAT	GO:0035023~regulation of Rho protein signal transduction	6	2.04778156996587	0.019319129569077168	FGD2, ABR, GMIP, TRIO, FGD3, FGD4	212	99	13528	3.8673527730131503	0.9999999999999983	0.48680703241989987	28.110703614293808
GOTERM_CC_FAT	GO:0001726~ruffle	5	1.7064846416382253	0.01973262938653008	FGD2, DBNL, PDE4A, FGD3, FGD4	198	67	12782	4.817578772802653	0.9963762167375493	0.42994570589595493	23.188039509111903
INTERPRO	IPR000219:Dbl homology (DH) domain	5	1.7064846416382253	0.020535495097614438	FGD2, ABR, TRIO, FGD3, FGD4	253	69	16659	4.771438391476199	0.9999793877648621	0.7859134920357159	25.95118687072415
GOTERM_BP_FAT	GO:0007264~small GTPase mediated signal transduction	11	3.754266211604096	0.021508607278260962	DBNL, ABR, MAP2K1, ARF3, RAB17, RRAS, EPOR, ABCA1, ARL8B, RAB7L1, ARHGDIB	212	305	13528	2.30139189607176	1.0	0.5177229067959772	30.778363448959013
UP_SEQ_FEATURE	zinc finger region:FYVE-type	4	1.3651877133105803	0.021510663913574063	FGD2, EEA1, FGD3, FGD4	293	39	19113	6.690469939616698	0.9999999977153026	0.8903850337556007	28.800178760675898
GOTERM_MF_FAT	GO:0019992~diacylglycerol binding	5	1.7064846416382253	0.022068519400411296	PRKD1, PRKCQ, DGAT1, GMIP, CDC42BPB	205	68	12983	4.65674318507891	0.9999777133480592	0.4484840890320013	27.34951145734035
GOTERM_BP_FAT	GO:0006509~membrane protein ectodomain proteolysis	3	1.023890784982935	0.022245334618973645	PRKCQ, ADAM10, PSEN1	212	15	13528	12.762264150943397	1.0	0.5230110647915646	31.654848464158192
GOTERM_BP_FAT	GO:0034637~cellular carbohydrate biosynthetic process	5	1.7064846416382253	0.022615297114241234	GLT25D1, PGM1, PGD, GYG1, PTAFR	212	69	13528	4.62400875034181	1.0	0.522301741617934	32.09104433487546
GOTERM_BP_FAT	GO:0031099~regeneration	5	1.7064846416382253	0.022615297114241234	PRKCQ, CCND1, PPARG, AXL, NINJ2	212	69	13528	4.62400875034181	1.0	0.522301741617934	32.09104433487546
SP_PIR_KEYWORDS	hydroxylation	5	1.7064846416382253	0.022849283655151105	COL4A2, THBD, COL6A6, CRTAP, C1QC	293	71	19235	4.623131279142432	0.9993576460373081	0.4873774892302424	26.77411694687738
GOTERM_MF_FAT	GO:0019900~kinase binding	8	2.7303754266211606	0.023005935252247933	CCND1, ADAM10, CCDC88A, MAP2K1, CCND3, PTPRR, SKI, AXIN2	205	179	12983	2.830467366126175	0.9999859355036944	0.44455876880343326	28.340268006464807
GOTERM_BP_FAT	GO:0043405~regulation of MAP kinase activity	7	2.3890784982935154	0.023155605334571394	CAV3, DBNL, PSEN1, MAP2K1, PDGFB, SPRED1, FGD4	212	141	13528	3.167937909808644	1.0	0.5242570867346947	32.7233786480298
GOTERM_CC_FAT	GO:0045121~membrane raft	7	2.3890784982935154	0.02333626338026191	CAV3, STOM, TUBB, PSEN1, DAG1, ABCA1, FURIN	198	143	12782	3.16006216006216	0.9987173514062462	0.4541155804046495	26.842866791644994
GOTERM_CC_FAT	GO:0008287~protein serine/threonine phosphatase complex	4	1.3651877133105803	0.023455595177627932	PPM1F, PPP1R9B, PPP2R3A, PPP2R5D	198	40	12782	6.455555555555556	0.9987607957791369	0.42751790657070954	26.961097045774164
SP_PIR_KEYWORDS	Proto-oncogene	9	3.0716723549488054	0.024668698554116925	C11ORF17, TAL1, CCND1, PDGFB, AXL, SKI, FES, CRK, CSF1R	293	230	19235	2.5688529455408813	0.9996448697919237	0.4841394684362338	28.59105353289563
GOTERM_BP_FAT	GO:0046365~monosaccharide catabolic process	5	1.7064846416382253	0.024819633293196964	GNPDA1, PGM1, PGD, FUT1, RPIA	212	71	13528	4.493754982726548	1.0	0.5428337855142329	34.636200960124164
GOTERM_BP_FAT	GO:0043535~regulation of blood vessel endothelial cell migration	3	1.023890784982935	0.02516565346311523	PDGFB, DLL4, VASH1	212	16	13528	11.964622641509433	1.0	0.5415183022015364	35.02747509632582
GOTERM_MF_FAT	GO:0008289~lipid binding	14	4.778156996587031	0.025530653292401246	PRKD1, PRKCQ, PITPNM2, CCDC88A, DGAT1, SNX15, GMIP, PPARG, EEA1, ABCA1, ITPR3, PTAFR, HIP1, CDC42BPB	205	450	12983	1.9703197831978323	0.9999959381159836	0.46242832682475143	30.946496998271776
GOTERM_BP_FAT	GO:0016051~carbohydrate biosynthetic process	6	2.04778156996587	0.026018694098663427	GLT25D1, B3GALNT1, PGM1, PGD, GYG1, PTAFR	212	107	13528	3.5782049021336624	1.0	0.5473849114612321	35.98268758357983
GOTERM_CC_FAT	GO:0005886~plasma membrane	72	24.573378839590443	0.028142601526039892	TGOLN2, ACVRL1, FERMT3, SYT6, SLC7A6, SHKBP1, AGTR1, SMAP1, NMUR1, PDE4A, STARD8, OSCAR, QKI, RRAS, SLC4A2, SPRED1, RECK, PTPRM, ADAM10, CCDC88A, MDGA1, PTPRR, IL11RA, PRKD1, STOM, TNS3, PRKCQ, THBD, PSEN1, SEMA4F, RAB17, TREM1, PCYOX1, PTAFR, CAV3, SCN1A, GPR64, DAG1, NINJ2, TNFRSF8, EEA1, ABCA1, COMT, ESYT3, RIMS3, TUBB, RTKN2, FCER1G, FUT1, SELPLG, CSF1R, TRPC3, MAP2K1, SLC6A12, AXL, KCTD2, ITPR3, RAB7L1, FURIN, SHANK3, PPP1R9B, BFAR, PLCG1, KCNJ8, ATP6V1E1, CXCL16, P2RY14, NOTCH4, EPOR, ALOX5, CRK, CDC42BPB	198	3777	12782	1.230606301297326	0.9996809066605838	0.4616427136966167	31.467520985015728
GOTERM_BP_FAT	GO:0006917~induction of apoptosis	11	3.754266211604096	0.02854788190723716	FGD2, TRIM35, TUBB, ABR, PSEN1, PCBP4, TRIO, DAPK2, FGD3, FGD4, HIP1	212	320	13528	2.1935141509433964	1.0	0.575199423260564	38.73773236460855
GOTERM_BP_FAT	GO:0045926~negative regulation of growth	6	2.04778156996587	0.028870112568375992	PPP1R9B, ACVRL1, SEMA4F, SIPA1, PPARG, ADIPOR2	212	110	13528	3.480617495711835	1.0	0.5732297811336806	39.08061524798683
GOTERM_BP_FAT	GO:0012502~induction of programmed cell death	11	3.754266211604096	0.029156075150569165	FGD2, TRIM35, TUBB, ABR, PSEN1, PCBP4, TRIO, DAPK2, FGD3, FGD4, HIP1	212	321	13528	2.186680773526127	1.0	0.5708592711493495	39.38339254197435
SP_PIR_KEYWORDS	gtp-binding	11	3.754266211604096	0.029316952770016988	MFN2, DNM3, SEPT4, TUBB, GIMAP6, ARF3, RAB17, RRAS, ARL8B, EEFSEC, RAB7L1	293	329	19235	2.1949334522858597	0.9999222630573219	0.5170586189534434	33.04517310000262
INTERPRO	IPR000998:MAM	3	1.023890784982935	0.029734790281515232	PTPRM, MDGA1, NPNT	253	18	16659	10.974308300395256	0.9999998475810782	0.8594341378526362	35.40835891466276
GOTERM_BP_FAT	GO:0008624~induction of apoptosis by extracellular signals	6	2.04778156996587	0.03087675761807203	FGD2, ABR, PSEN1, TRIO, FGD3, FGD4	212	112	13528	3.418463611859838	1.0	0.5861387985501562	41.17556949283102
GOTERM_BP_FAT	GO:0051338~regulation of transferase activity	12	4.09556313993174	0.031947757297958554	CAV3, DBNL, CCND1, CCDC88A, PSEN1, MAP2K1, CCND3, PDGFB, PPARG, SPRED1, PYDC1, FGD4	212	372	13528	2.058429701765064	1.0	0.5929546057669446	42.2657684353298
GOTERM_BP_FAT	GO:0006468~protein amino acid phosphorylation	18	6.143344709897611	0.03199783400285655	DBNL, ADAM10, ACVRL1, STK25, MAP2K1, AXL, TRIO, OXSR1, FES, DAPK2, PRKD1, PRKCQ, CCND1, PSEN1, ERC1, CSF1R, FGD4, CDC42BPB	212	667	13528	1.7220446380583292	1.0	0.5877791375804764	42.31627466943325
GOTERM_BP_FAT	GO:0043085~positive regulation of catalytic activity	15	5.1194539249146755	0.03342234881855538	DBNL, MYL4, CCDC88A, PDGFB, MAP2K1, ABHD5, AGTR1, CCND1, MOAP1, PSEN1, CCND3, PSME1, NMUR1, FGD4, HIP1	212	520	13528	1.840711175616836	1.0	0.598310362399695	43.73571817423417
GOTERM_MF_FAT	GO:0004722~protein serine/threonine phosphatase activity	4	1.3651877133105803	0.03347006292595508	PPM1F, PPP6C, PPM1M, DUSP7	205	45	12983	5.629485094850948	0.9999999199522833	0.5407340630634743	38.57903942661124
SMART	SM00324:RhoGAP	5	1.7064846416382253	0.033927351947672005	ABR, GMIP, STARD8, GRLF1, SRGAP2	167	67	9079	4.057109661274466	0.991751778831491	0.7979525226087658	33.41862210789436
SMART	SM00109:C1	5	1.7064846416382253	0.033927351947672005	PRKD1, TNS3, PRKCQ, GMIP, CDC42BPB	167	67	9079	4.057109661274466	0.991751778831491	0.7979525226087658	33.41862210789436
GOTERM_BP_FAT	GO:0048660~regulation of smooth muscle cell proliferation	4	1.3651877133105803	0.03476129823641617	MFN2, PDGFB, NOTCH4, COMT	212	46	13528	5.548810500410172	1.0	0.6073692609205823	45.03988160102662
GOTERM_BP_FAT	GO:0032268~regulation of cellular protein metabolic process	14	4.778156996587031	0.035416112230031216	DBNL, CCDC88A, PDGFB, FURIN, AGTR1, PPP1R9B, CCND1, PSME1, CCND3, PSEN1, QKI, EEFSEC, FGD4, CLN6	212	474	13528	1.8847225539367882	1.0	0.6088236207791935	45.667276492221276
SP_PIR_KEYWORDS	actin-binding	9	3.0716723549488054	0.03551552064261371	CORO1C, KIAA1949, PPP1R9B, DBNL, WIPF2, TMSB10, ARPC5, FGD4, HIP1	293	247	19235	2.3920493015158004	0.9999898635153098	0.5601772707165182	38.58519681245721
GOTERM_BP_FAT	GO:0016192~vesicle-mediated transport	16	5.460750853242321	0.03630212996062809	DNM3, DBNL, LRSAM1, SYNJ1, EEA1, SYT6, ABCA1, RIMS3, CORO1C, PSEN1, ARF3, CXCL16, ZFPL1, FCER1G, ERC1, HIP1	212	576	13528	1.7725366876310271	1.0	0.6126252626341229	46.50547172397791
UP_SEQ_FEATURE	domain:FCH	3	1.023890784982935	0.036877394631610834	FES, FCHO2, SRGAP2	293	20	19113	9.78481228668942	0.9999999999999988	0.9678734397584356	44.397597883095905
SMART	SM00325:RhoGEF	5	1.7064846416382253	0.037220799922892366	FGD2, ABR, TRIO, FGD3, FGD4	167	69	9079	3.9395122797882496	0.9948688916303131	0.732358905778189	36.04480488091622
GOTERM_BP_FAT	GO:0033619~membrane protein proteolysis	3	1.023890784982935	0.03826026954219436	PRKCQ, ADAM10, PSEN1	212	20	13528	9.571698113207548	1.0	0.6269443438748028	48.31496226385178
SMART	SM00239:C2	7	2.3890784982935154	0.03955913183562651	RASAL2, DAB2IP, ABR, PLCG1, SYT6, ESYT3, RIMS3	167	137	9079	2.7777874907120066	0.9963405333089969	0.6744006271543512	37.85145734883702
INTERPRO	IPR001060:Fps/Fes/Fer/CIP4 homology	3	1.023890784982935	0.03962491734787045	FES, FCHO2, SRGAP2	253	21	16659	9.406549971767362	0.9999999992599528	0.90328957917472	44.31383649735101
BIOCARTA	h_epoPathway:EPO Signaling Pathway	3	1.023890784982935	0.040329317900708934	PLCG1, MAP2K1, EPOR	27	18	1437	8.87037037037037	0.9782546129849612	0.9782546129849612	36.27888480519646
GOTERM_BP_FAT	GO:0007010~cytoskeleton organization	13	4.436860068259386	0.04085633993259172	FGD2, FMNL2, PDGFB, SIPA1, TMSB10, ARPC5, PPP1R9B, TUBB, CRK, FGD3, CDC42BPB, FGD4, ARHGDIB	212	436	13528	1.9026311234204603	1.0	0.6462924414738083	50.62528020826913
UP_SEQ_FEATURE	topological domain:Lumenal	13	4.436860068259386	0.0408936597040294	MGAT4A, MGAT5B, GDE1, UBE2J2, BFAR, NAGPA, ZDHHC17, TMED5, PSEN1, B3GALNT1, ZFPL1, FUT1, NCLN	293	444	19113	1.9099483442486855	1.0	0.9689798216577223	47.91115279771597
GOTERM_BP_FAT	GO:0010883~regulation of lipid storage	3	1.023890784982935	0.0418620209052673	ABHD5, PPARG, ABCA1	212	21	13528	9.115902964959568	1.0	0.6502076889221826	51.4938688440011
KEGG_PATHWAY	hsa04330:Notch signaling pathway	4	1.3651877133105803	0.0418880227666572	PSEN1, DLL4, DTX3L, NOTCH4	85	47	5085	5.091364205256571	0.9897307007218971	0.8986624488252111	38.18304365962961
SMART	SM00137:MAM	3	1.023890784982935	0.04197374476639556	PTPRM, MDGA1, NPNT	167	18	9079	9.060878243512974	0.997420947556136	0.6296804026471179	39.66792595989058
GOTERM_BP_FAT	GO:0044275~cellular carbohydrate catabolic process	5	1.7064846416382253	0.04381283275010026	GNPDA1, PGM1, PGD, FUT1, RPIA	212	85	13528	3.753607103218646	1.0	0.6621638940406418	53.13791463968101
GOTERM_CC_FAT	GO:0005624~membrane fraction	20	6.825938566552901	0.04390322206052111	RECK, CAV3, SCN1A, DAG1, EEA1, ABCA1, COMT, ITPR3, BFAR, PRKCQ, DGAT1, PSEN1, SEMA4F, KCNJ8, NMUR1, PDE4A, SLC4A2, FUT1, SELPLG, HIP1	198	809	12782	1.5959346243647852	0.9999968266132654	0.5951896172008957	44.80426900456153
GOTERM_BP_FAT	GO:0045859~regulation of protein kinase activity	11	3.754266211604096	0.04429329903802005	CAV3, DBNL, CCND1, CCDC88A, PSEN1, MAP2K1, CCND3, PDGFB, SPRED1, PYDC1, FGD4	212	345	13528	2.0345638501503966	1.0	0.6611969191330542	53.534703127943594
GOTERM_BP_FAT	GO:0016310~phosphorylation	20	6.825938566552901	0.04453632664028853	DBNL, ADAM10, ACVRL1, MAP2K1, STK25, AXL, NDUFC2, TRIO, OXSR1, FES, DAPK2, PRKD1, PRKCQ, CCND1, PSEN1, ATP6V1E1, ERC1, CSF1R, FGD4, CDC42BPB	212	800	13528	1.5952830188679248	1.0	0.6582595813083936	53.73419921285954
GOTERM_CC_FAT	GO:0031594~neuromuscular junction	3	1.023890784982935	0.044608604030880024	CAV3, PRKCQ, PSEN1	198	22	12782	8.803030303030303	0.9999974228845261	0.5759579501627502	45.34087316406451
INTERPRO	IPR015451:Cyclin D	2	0.6825938566552902	0.04470050459072816	CCND1, CCND3	253	3	16659	43.897233201581024	0.9999999999529494	0.9072622586717515	48.42676223605211
GOTERM_CC_FAT	GO:0000267~cell fraction	25	8.532423208191126	0.04489716910472209	CAV3, SCN1A, DAG1, EEA1, ABCA1, COMT, TPP1, NMUR1, PDE4A, FUT1, SLC4A2, SELPLG, HIP1, RECK, MAP2K1, GYG1, ITPR3, BFAR, PRKCQ, PITPNM2, DGAT1, PSEN1, SEMA4F, KCNJ8, ALOX5	198	1083	12782	1.4902021134708117	0.9999976333321604	0.5549758474676557	45.558999538714595
GOTERM_MF_FAT	GO:0004721~phosphoprotein phosphatase activity	7	2.3890784982935154	0.04599047654152808	PPM1F, PPP6C, PTPRM, MAP2K1, PTPRR, PPM1M, DUSP7	205	165	12983	2.68679970436068	0.9999999998467851	0.6420047113491534	49.03864740333967
GOTERM_MF_FAT	GO:0046983~protein dimerization activity	15	5.1194539249146755	0.04692864243476109	CCDC88A, BATF2, ADAM10, PDGFB, TAF5, PPARG, ADIPOR2, EEA1, AGTR1, MOAP1, PLOD1, ATF7, NOTCH4, CLN6, CSF1R	205	542	12983	1.7527225272252722	0.9999999999044566	0.633261461978612	49.75150165902058
SP_PIR_KEYWORDS	protein phosphatase	6	2.04778156996587	0.04833368524883389	PPM1F, PPP6C, PTPRM, PTPRR, PPM1M, DUSP7	293	130	19235	3.0299291152533474	0.9999998560758311	0.6501550719502684	48.72130282577998
